Country Name,Country Code,Indicator Name,Indicator Code,2019
Brunei Darussalam,BRN,Debit card (% age 15+),GFDD.AI.21,
Brunei Darussalam,BRN,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,99.98425
Brunei Darussalam,BRN,Deposit money banks'' assets to GDP (%),GFDD.DI.02,39.37907
Brunei Darussalam,BRN,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Brunei Darussalam,BRN,Domestic credit to private sector (% of GDP),GFDD.DI.14,35.7056
Brunei Darussalam,BRN,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Brunei Darussalam,BRN,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,19.96029
Brunei Darussalam,BRN,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,10.27202
Brunei Darussalam,BRN,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,9.687702
Brunei Darussalam,BRN,Financial system deposits to GDP (%),GFDD.DI.08,78.98933
Brunei Darussalam,BRN,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Brunei Darussalam,BRN,Firms not needing a loan (%),GFDD.AI.32,
Brunei Darussalam,BRN,Firms using banks to finance investments (%),GFDD.AI.28,
Brunei Darussalam,BRN,Firms using banks to finance working capital (%),GFDD.AI.29,
Brunei Darussalam,BRN,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Brunei Darussalam,BRN,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Brunei Darussalam,BRN,Firms with a checking or savings account (%),GFDD.AI.27,
Brunei Darussalam,BRN,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Brunei Darussalam,BRN,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Brunei Darussalam,BRN,Foreign banks among total banks (%),GFDD.OI.15,
Brunei Darussalam,BRN,Global leasing volume to GDP (%),GFDD.OI.17,
Brunei Darussalam,BRN,Government bank assets among total bank assets (%),GFDD.OI.20a,
Brunei Darussalam,BRN,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Brunei Darussalam,BRN,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Brunei Darussalam,BRN,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Brunei Darussalam,BRN,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Brunei Darussalam,BRN,Insurance company assets to GDP (%),GFDD.DI.11,
Brunei Darussalam,BRN,International debt issues to GDP (%),GFDD.DM.07,
Brunei Darussalam,BRN,Investments financed by banks (%),GFDD.AI.34,
Brunei Darussalam,BRN,Life insurance premium volume to GDP (%),GFDD.DI.09,0.6604679
Brunei Darussalam,BRN,Liquid assets to deposits and short term funding (%),GFDD.SI.06,
Brunei Darussalam,BRN,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,8863.244
Brunei Darussalam,BRN,Liquid liabilities to GDP (%),GFDD.DI.05,76.3353
Brunei Darussalam,BRN,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Brunei Darussalam,BRN,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Brunei Darussalam,BRN,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Brunei Darussalam,BRN,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Brunei Darussalam,BRN,Loan in the past year (% age 15+),GFDD.AI.14,
Brunei Darussalam,BRN,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Brunei Darussalam,BRN,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
Brunei Darussalam,BRN,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Brunei Darussalam,BRN,Loans requiring collateral (%),GFDD.AI.30,
Brunei Darussalam,BRN,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Brunei Darussalam,BRN,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Brunei Darussalam,BRN,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Brunei Darussalam,BRN,Mutual fund assets to GDP (%),GFDD.DI.07,
Brunei Darussalam,BRN,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,0.767551
Brunei Darussalam,BRN,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Brunei Darussalam,BRN,Non-life insurance premium volume to GDP (%),GFDD.DI.10,0.9371724
Brunei Darussalam,BRN,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Brunei Darussalam,BRN,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Brunei Darussalam,BRN,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Brunei Darussalam,BRN,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Brunei Darussalam,BRN,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Brunei Darussalam,BRN,Pension fund assets to GDP (%),GFDD.DI.13,
Brunei Darussalam,BRN,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,35.70551
Brunei Darussalam,BRN,Private credit by deposit money banks to GDP (%),GFDD.DI.01,34.93792
Brunei Darussalam,BRN,Provisions to nonperforming loans (%),GFDD.SI.07,49.283001
Brunei Darussalam,BRN,Remittance inflows to GDP (%),GFDD.OI.13,
Brunei Darussalam,BRN,Saved any money in the past year (% age 15+),GFDD.AI.12,
Brunei Darussalam,BRN,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Brunei Darussalam,BRN,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Brunei Darussalam,BRN,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Brunei Darussalam,BRN,Stock market capitalization to GDP (%),GFDD.DM.01,
Brunei Darussalam,BRN,"Stock market return (%, year-on-year)",GFDD.OM.02,
Brunei Darussalam,BRN,Stock market total value traded to GDP (%),GFDD.DM.02,
Brunei Darussalam,BRN,Stock market turnover ratio (%),GFDD.EM.01,
Brunei Darussalam,BRN,Stock price volatility,GFDD.SM.01,
Brunei Darussalam,BRN,Syndicated loan average maturity (years),GFDD.DM.14,
Brunei Darussalam,BRN,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Brunei Darussalam,BRN,Total factoring volume to GDP (%),GFDD.OI.18,
Brunei Darussalam,BRN,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Brunei Darussalam,BRN,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Brunei Darussalam,BRN,Working capital financed by banks (%),GFDD.AI.35,
Bulgaria,BGR,5-bank asset concentration,GFDD.OI.06,81.44582
Bulgaria,BGR,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Bulgaria,BGR,Account used for business purposes (% age 15+),GFDD.AI.08,
Bulgaria,BGR,Account used to receive government payments (% age 15+),GFDD.AI.09,
Bulgaria,BGR,Account used to receive remittances (% age 15+),GFDD.AI.10,
Bulgaria,BGR,Account used to receive wages (% age 15+),GFDD.AI.11,
Bulgaria,BGR,"ATMs per 100,000 adults",GFDD.AI.25,94.331633
Bulgaria,BGR,"Bank accounts per 1,000 adults",GFDD.AI.01,1571.8428
Bulgaria,BGR,"Bank branches per 100,000 adults",GFDD.AI.02,57.886084
Bulgaria,BGR,Bank capital to total assets (%),GFDD.SI.03,11.594318
Bulgaria,BGR,Bank concentration (%),GFDD.OI.01,57.24895
Bulgaria,BGR,Bank cost to income ratio (%),GFDD.EI.07,50.03709
Bulgaria,BGR,Bank credit to bank deposits (%),GFDD.SI.04,70.4403
Bulgaria,BGR,Bank deposits to GDP (%),GFDD.OI.02,70.24484
Bulgaria,BGR,Bank lending-deposit spread,GFDD.EI.02,4.524241
Bulgaria,BGR,Bank net interest margin (%),GFDD.EI.01,2.796358
Bulgaria,BGR,Bank noninterest income to total income (%),GFDD.EI.03,44.26357
Bulgaria,BGR,Bank non-performing loans to gross loans (%),GFDD.SI.02,6.6212994
Bulgaria,BGR,Bank overhead costs to total assets (%),GFDD.EI.04,2.059598
Bulgaria,BGR,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,20.208231
Bulgaria,BGR,"Bank return on assets (%, after tax)",GFDD.EI.05,1.496013
Bulgaria,BGR,"Bank return on assets (%, before tax)",GFDD.EI.09,1.636268
Bulgaria,BGR,"Bank return on equity (%, after tax)",GFDD.EI.06,12.7735
Bulgaria,BGR,"Bank return on equity (%, before tax)",GFDD.EI.10,13.96993
Bulgaria,BGR,Bank Z-score,GFDD.SI.01,8.123374
Bulgaria,BGR,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Bulgaria,BGR,Central bank assets to GDP (%),GFDD.DI.06,0.0582998
Bulgaria,BGR,Checks used to make payments (% age 15+),GFDD.AI.19,
Bulgaria,BGR,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,44.06558
Bulgaria,BGR,Corporate bond average maturity (years),GFDD.DM.15,
Bulgaria,BGR,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Bulgaria,BGR,Credit card (% age 15+),GFDD.AI.20,
Bulgaria,BGR,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,0
Bulgaria,BGR,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,8.751177
Bulgaria,BGR,Debit card (% age 15+),GFDD.AI.21,
Bulgaria,BGR,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,99.89999
Bulgaria,BGR,Deposit money banks'' assets to GDP (%),GFDD.DI.02,58.23187
Bulgaria,BGR,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Bulgaria,BGR,Domestic credit to private sector (% of GDP),GFDD.DI.14,49.5389
Bulgaria,BGR,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Bulgaria,BGR,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,29.20775
Bulgaria,BGR,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,24.55499
Bulgaria,BGR,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,4.652659
Bulgaria,BGR,Financial system deposits to GDP (%),GFDD.DI.08,70.24484
Bulgaria,BGR,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,10.7
Bulgaria,BGR,Firms not needing a loan (%),GFDD.AI.32,58.6
Bulgaria,BGR,Firms using banks to finance investments (%),GFDD.AI.28,62.3
Bulgaria,BGR,Firms using banks to finance working capital (%),GFDD.AI.29,43.8
Bulgaria,BGR,Firms whose recent loan application was rejected (%),GFDD.AI.33,2.1
Bulgaria,BGR,Firms with a bank loan or line of credit (%),GFDD.AI.03,45.1
Bulgaria,BGR,Firms with a checking or savings account (%),GFDD.AI.27,96.5
Bulgaria,BGR,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Bulgaria,BGR,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Bulgaria,BGR,Foreign banks among total banks (%),GFDD.OI.15,
Bulgaria,BGR,Global leasing volume to GDP (%),GFDD.OI.17,2.05
Bulgaria,BGR,Government bank assets among total bank assets (%),GFDD.OI.20a,
Bulgaria,BGR,Gross portfolio debt assets to GDP (%),GFDD.DM.11,12.7727
Bulgaria,BGR,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,7.645134
Bulgaria,BGR,Gross portfolio equity assets to GDP (%),GFDD.DM.09,3.288211
Bulgaria,BGR,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,0.8325186
Bulgaria,BGR,Insurance company assets to GDP (%),GFDD.DI.11,5.2763214
Bulgaria,BGR,International debt issues to GDP (%),GFDD.DM.07,13.23536
Bulgaria,BGR,Investments financed by banks (%),GFDD.AI.34,41.7
Bulgaria,BGR,Life insurance premium volume to GDP (%),GFDD.DI.09,0.3099456
Bulgaria,BGR,Liquid assets to deposits and short term funding (%),GFDD.SI.06,39.52296
Bulgaria,BGR,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,50199.46
Bulgaria,BGR,Liquid liabilities to GDP (%),GFDD.DI.05,85.10985
Bulgaria,BGR,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Bulgaria,BGR,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Bulgaria,BGR,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Bulgaria,BGR,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Bulgaria,BGR,Loan in the past year (% age 15+),GFDD.AI.14,
Bulgaria,BGR,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Bulgaria,BGR,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,13.16687
Bulgaria,BGR,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,0.0014511
Bulgaria,BGR,Loans requiring collateral (%),GFDD.AI.30,71.4
Bulgaria,BGR,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Bulgaria,BGR,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Bulgaria,BGR,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Bulgaria,BGR,Mutual fund assets to GDP (%),GFDD.DI.07,1.3317033
Bulgaria,BGR,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Bulgaria,BGR,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Bulgaria,BGR,Non-life insurance premium volume to GDP (%),GFDD.DI.10,1.890174
Bulgaria,BGR,"Number of listed companies per 1,000,000 people",GFDD.OM.01,37.55863
Bulgaria,BGR,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Bulgaria,BGR,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Bulgaria,BGR,Outstanding international private debt securities to GDP (%),GFDD.DM.05,2.227285
Bulgaria,BGR,Outstanding international public debt securities to GDP (%),GFDD.DM.06,11.00807
Bulgaria,BGR,Pension fund assets to GDP (%),GFDD.DI.13,12.979643
Bulgaria,BGR,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,49.48068
Bulgaria,BGR,Private credit by deposit money banks to GDP (%),GFDD.DI.01,49.48068
Bulgaria,BGR,Provisions to nonperforming loans (%),GFDD.SI.07,47.549625
Bulgaria,BGR,Remittance inflows to GDP (%),GFDD.OI.13,3.39891
Bulgaria,BGR,Saved any money in the past year (% age 15+),GFDD.AI.12,
Bulgaria,BGR,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Bulgaria,BGR,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Bulgaria,BGR,Small firms with a bank loan or line of credit (%),GFDD.AI.04,42
Bulgaria,BGR,Stock market capitalization to GDP (%),GFDD.DM.01,23.217
Bulgaria,BGR,"Stock market return (%, year-on-year)",GFDD.OM.02,-10.84346
Bulgaria,BGR,Stock market total value traded to GDP (%),GFDD.DM.02,0.247289
Bulgaria,BGR,Stock market turnover ratio (%),GFDD.EM.01,1.065121
Bulgaria,BGR,Stock price volatility,GFDD.SM.01,9.204751
Bulgaria,BGR,Syndicated loan average maturity (years),GFDD.DM.14,
Bulgaria,BGR,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,0.2655429
Bulgaria,BGR,Total factoring volume to GDP (%),GFDD.OI.18,5.787511
Bulgaria,BGR,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,128.6
Bulgaria,BGR,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Bulgaria,BGR,Working capital financed by banks (%),GFDD.AI.35,13.2
Burkina Faso,BFA,5-bank asset concentration,GFDD.OI.06,75.56194
Burkina Faso,BFA,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Burkina Faso,BFA,Account used for business purposes (% age 15+),GFDD.AI.08,
Burkina Faso,BFA,Account used to receive government payments (% age 15+),GFDD.AI.09,
Burkina Faso,BFA,Account used to receive remittances (% age 15+),GFDD.AI.10,
Burkina Faso,BFA,Account used to receive wages (% age 15+),GFDD.AI.11,
Burkina Faso,BFA,"ATMs per 100,000 adults",GFDD.AI.25,4.3585651
Burkina Faso,BFA,"Bank accounts per 1,000 adults",GFDD.AI.01,181.78774
Burkina Faso,BFA,"Bank branches per 100,000 adults",GFDD.AI.02,3.0776807
Burkina Faso,BFA,Bank capital to total assets (%),GFDD.SI.03,
Burkina Faso,BFA,Bank concentration (%),GFDD.OI.01,55.308
Burkina Faso,BFA,Bank cost to income ratio (%),GFDD.EI.07,53.89084
Burkina Faso,BFA,Bank credit to bank deposits (%),GFDD.SI.04,84.45835
Burkina Faso,BFA,Bank deposits to GDP (%),GFDD.OI.02,33.59735
Burkina Faso,BFA,Bank lending-deposit spread,GFDD.EI.02,
Burkina Faso,BFA,Bank net interest margin (%),GFDD.EI.01,3.498255
Burkina Faso,BFA,Bank noninterest income to total income (%),GFDD.EI.03,35.85081
Burkina Faso,BFA,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Burkina Faso,BFA,Bank overhead costs to total assets (%),GFDD.EI.04,2.644932
Burkina Faso,BFA,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Burkina Faso,BFA,"Bank return on assets (%, after tax)",GFDD.EI.05,1.333188
Burkina Faso,BFA,"Bank return on assets (%, before tax)",GFDD.EI.09,1.515033
Burkina Faso,BFA,"Bank return on equity (%, after tax)",GFDD.EI.06,15.46513
Burkina Faso,BFA,"Bank return on equity (%, before tax)",GFDD.EI.10,17.57454
Burkina Faso,BFA,Bank Z-score,GFDD.SI.01,9.860801
Burkina Faso,BFA,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Burkina Faso,BFA,Central bank assets to GDP (%),GFDD.DI.06,1.312943
Burkina Faso,BFA,Checks used to make payments (% age 15+),GFDD.AI.19,
Burkina Faso,BFA,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,11.3222
Burkina Faso,BFA,Corporate bond average maturity (years),GFDD.DM.15,
Burkina Faso,BFA,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Burkina Faso,BFA,Credit card (% age 15+),GFDD.AI.20,
Burkina Faso,BFA,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,0
Burkina Faso,BFA,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,8.556563
Burkina Faso,BFA,Debit card (% age 15+),GFDD.AI.21,
Burkina Faso,BFA,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,96.55524
Burkina Faso,BFA,Deposit money banks'' assets to GDP (%),GFDD.DI.02,36.80124
Burkina Faso,BFA,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Burkina Faso,BFA,Domestic credit to private sector (% of GDP),GFDD.DI.14,28.0936
Burkina Faso,BFA,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Burkina Faso,BFA,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,4.09143
Burkina Faso,BFA,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,1.633687
Burkina Faso,BFA,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,2.449721
Burkina Faso,BFA,Financial system deposits to GDP (%),GFDD.DI.08,33.59735
Burkina Faso,BFA,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Burkina Faso,BFA,Firms not needing a loan (%),GFDD.AI.32,
Burkina Faso,BFA,Firms using banks to finance investments (%),GFDD.AI.28,
Burkina Faso,BFA,Firms using banks to finance working capital (%),GFDD.AI.29,
Burkina Faso,BFA,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Burkina Faso,BFA,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Burkina Faso,BFA,Firms with a checking or savings account (%),GFDD.AI.27,
Burkina Faso,BFA,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Burkina Faso,BFA,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Burkina Faso,BFA,Foreign banks among total banks (%),GFDD.OI.15,
Burkina Faso,BFA,Global leasing volume to GDP (%),GFDD.OI.17,
Burkina Faso,BFA,Government bank assets among total bank assets (%),GFDD.OI.20a,
Burkina Faso,BFA,Gross portfolio debt assets to GDP (%),GFDD.DM.11,25.95474
Burkina Faso,BFA,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,18.1054
Burkina Faso,BFA,Gross portfolio equity assets to GDP (%),GFDD.DM.09,3.556982
Burkina Faso,BFA,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,6.503948
Burkina Faso,BFA,Insurance company assets to GDP (%),GFDD.DI.11,2.9024558
Burkina Faso,BFA,International debt issues to GDP (%),GFDD.DM.07,
Burkina Faso,BFA,Investments financed by banks (%),GFDD.AI.34,
Burkina Faso,BFA,Life insurance premium volume to GDP (%),GFDD.DI.09,0.4491988
Burkina Faso,BFA,Liquid assets to deposits and short term funding (%),GFDD.SI.06,26.9751
Burkina Faso,BFA,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,5568.987
Burkina Faso,BFA,Liquid liabilities to GDP (%),GFDD.DI.05,40.69167
Burkina Faso,BFA,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Burkina Faso,BFA,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Burkina Faso,BFA,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Burkina Faso,BFA,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Burkina Faso,BFA,Loan in the past year (% age 15+),GFDD.AI.14,
Burkina Faso,BFA,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Burkina Faso,BFA,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
Burkina Faso,BFA,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Burkina Faso,BFA,Loans requiring collateral (%),GFDD.AI.30,
Burkina Faso,BFA,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Burkina Faso,BFA,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Burkina Faso,BFA,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Burkina Faso,BFA,Mutual fund assets to GDP (%),GFDD.DI.07,
Burkina Faso,BFA,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Burkina Faso,BFA,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Burkina Faso,BFA,Non-life insurance premium volume to GDP (%),GFDD.DI.10,0.449834
Burkina Faso,BFA,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Burkina Faso,BFA,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Burkina Faso,BFA,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Burkina Faso,BFA,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Burkina Faso,BFA,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Burkina Faso,BFA,Pension fund assets to GDP (%),GFDD.DI.13,
Burkina Faso,BFA,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,28.37577
Burkina Faso,BFA,Private credit by deposit money banks to GDP (%),GFDD.DI.01,28.37577
Burkina Faso,BFA,Provisions to nonperforming loans (%),GFDD.SI.07,
Burkina Faso,BFA,Remittance inflows to GDP (%),GFDD.OI.13,2.88816
Burkina Faso,BFA,Saved any money in the past year (% age 15+),GFDD.AI.12,
Burkina Faso,BFA,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Burkina Faso,BFA,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Burkina Faso,BFA,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Burkina Faso,BFA,Stock market capitalization to GDP (%),GFDD.DM.01,
Burkina Faso,BFA,"Stock market return (%, year-on-year)",GFDD.OM.02,
Burkina Faso,BFA,Stock market total value traded to GDP (%),GFDD.DM.02,
Burkina Faso,BFA,Stock market turnover ratio (%),GFDD.EM.01,
Burkina Faso,BFA,Stock price volatility,GFDD.SM.01,
Burkina Faso,BFA,Syndicated loan average maturity (years),GFDD.DM.14,
Burkina Faso,BFA,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Burkina Faso,BFA,Total factoring volume to GDP (%),GFDD.OI.18,
Burkina Faso,BFA,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Burkina Faso,BFA,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Burkina Faso,BFA,Working capital financed by banks (%),GFDD.AI.35,
Burundi,BDI,5-bank asset concentration,GFDD.OI.06,100
Burundi,BDI,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Burundi,BDI,Account used for business purposes (% age 15+),GFDD.AI.08,
Burundi,BDI,Account used to receive government payments (% age 15+),GFDD.AI.09,
Burundi,BDI,Account used to receive remittances (% age 15+),GFDD.AI.10,
Burundi,BDI,Account used to receive wages (% age 15+),GFDD.AI.11,
Burundi,BDI,"ATMs per 100,000 adults",GFDD.AI.25,
Burundi,BDI,"Bank accounts per 1,000 adults",GFDD.AI.01,
Burundi,BDI,"Bank branches per 100,000 adults",GFDD.AI.02,
Burundi,BDI,Bank capital to total assets (%),GFDD.SI.03,
Burundi,BDI,Bank concentration (%),GFDD.OI.01,84.19323
Burundi,BDI,Bank cost to income ratio (%),GFDD.EI.07,43.21344
Burundi,BDI,Bank credit to bank deposits (%),GFDD.SI.04,63.48657
Burundi,BDI,Bank deposits to GDP (%),GFDD.OI.02,31.91842
Burundi,BDI,Bank lending-deposit spread,GFDD.EI.02,
Burundi,BDI,Bank net interest margin (%),GFDD.EI.01,8.91241
Burundi,BDI,Bank noninterest income to total income (%),GFDD.EI.03,17.94766
Burundi,BDI,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Burundi,BDI,Bank overhead costs to total assets (%),GFDD.EI.04,3.968882
Burundi,BDI,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Burundi,BDI,"Bank return on assets (%, after tax)",GFDD.EI.05,4.701159
Burundi,BDI,"Bank return on assets (%, before tax)",GFDD.EI.09,4.973371
Burundi,BDI,"Bank return on equity (%, after tax)",GFDD.EI.06,36.09987
Burundi,BDI,"Bank return on equity (%, before tax)",GFDD.EI.10,38.19017
Burundi,BDI,Bank Z-score,GFDD.SI.01,16.97139
Burundi,BDI,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Burundi,BDI,Central bank assets to GDP (%),GFDD.DI.06,13.86776
Burundi,BDI,Checks used to make payments (% age 15+),GFDD.AI.19,
Burundi,BDI,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,7.556728
Burundi,BDI,Corporate bond average maturity (years),GFDD.DM.15,
Burundi,BDI,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Burundi,BDI,Credit card (% age 15+),GFDD.AI.20,
Burundi,BDI,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,0
Burundi,BDI,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,25.05301
Burundi,BDI,Debit card (% age 15+),GFDD.AI.21,
Burundi,BDI,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,76.88815
Burundi,BDI,Deposit money banks'' assets to GDP (%),GFDD.DI.02,46.13505
Burundi,BDI,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Burundi,BDI,Domestic credit to private sector (% of GDP),GFDD.DI.14,20.6664
Burundi,BDI,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Burundi,BDI,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,19.78602
Burundi,BDI,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,8.02112
