Country Name,Country Code,Indicator Name,Indicator Code,2021
Burundi,BDI,Bank concentration (%),GFDD.OI.01,77.98571
Burundi,BDI,Bank cost to income ratio (%),GFDD.EI.07,49.18098
Burundi,BDI,Bank credit to bank deposits (%),GFDD.SI.04,
Burundi,BDI,Bank deposits to GDP (%),GFDD.OI.02,
Burundi,BDI,Bank lending-deposit spread,GFDD.EI.02,
Burundi,BDI,Bank net interest margin (%),GFDD.EI.01,7.194199
Burundi,BDI,Bank noninterest income to total income (%),GFDD.EI.03,17.76152
Burundi,BDI,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Burundi,BDI,Bank overhead costs to total assets (%),GFDD.EI.04,3.792497
Burundi,BDI,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Burundi,BDI,"Bank return on assets (%, after tax)",GFDD.EI.05,4.259445
Burundi,BDI,"Bank return on assets (%, before tax)",GFDD.EI.09,4.402322
Burundi,BDI,"Bank return on equity (%, after tax)",GFDD.EI.06,28.06703
Burundi,BDI,"Bank return on equity (%, before tax)",GFDD.EI.10,29.0085
Burundi,BDI,Bank Z-score,GFDD.SI.01,18.70014
Burundi,BDI,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Burundi,BDI,Central bank assets to GDP (%),GFDD.DI.06,13.49279
Burundi,BDI,Checks used to make payments (% age 15+),GFDD.AI.19,
Burundi,BDI,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,
Burundi,BDI,Corporate bond average maturity (years),GFDD.DM.15,
Burundi,BDI,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Burundi,BDI,Credit card (% age 15+),GFDD.AI.20,
Burundi,BDI,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Burundi,BDI,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
Burundi,BDI,Debit card (% age 15+),GFDD.AI.21,
Burundi,BDI,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,
Burundi,BDI,Deposit money banks'' assets to GDP (%),GFDD.DI.02,
Burundi,BDI,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Burundi,BDI,Domestic credit to private sector (% of GDP),GFDD.DI.14,
Burundi,BDI,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Burundi,BDI,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,
Burundi,BDI,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,
Burundi,BDI,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,
Burundi,BDI,Financial system deposits to GDP (%),GFDD.DI.08,
Burundi,BDI,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Burundi,BDI,Firms not needing a loan (%),GFDD.AI.32,
Burundi,BDI,Firms using banks to finance investments (%),GFDD.AI.28,
Burundi,BDI,Firms using banks to finance working capital (%),GFDD.AI.29,
Burundi,BDI,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Burundi,BDI,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Burundi,BDI,Firms with a checking or savings account (%),GFDD.AI.27,
Burundi,BDI,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Burundi,BDI,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Burundi,BDI,Foreign banks among total banks (%),GFDD.OI.15,
Burundi,BDI,Global leasing volume to GDP (%),GFDD.OI.17,
Burundi,BDI,Government bank assets among total bank assets (%),GFDD.OI.20a,
Burundi,BDI,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Burundi,BDI,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Burundi,BDI,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Burundi,BDI,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Burundi,BDI,Insurance company assets to GDP (%),GFDD.DI.11,
Burundi,BDI,International debt issues to GDP (%),GFDD.DM.07,
Burundi,BDI,Investments financed by banks (%),GFDD.AI.34,
Burundi,BDI,Life insurance premium volume to GDP (%),GFDD.DI.09,
Burundi,BDI,Liquid assets to deposits and short term funding (%),GFDD.SI.06,23.12537
Burundi,BDI,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,
Burundi,BDI,Liquid liabilities to GDP (%),GFDD.DI.05,
Burundi,BDI,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Burundi,BDI,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Burundi,BDI,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Burundi,BDI,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Burundi,BDI,Loan in the past year (% age 15+),GFDD.AI.14,
Burundi,BDI,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Burundi,BDI,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
Burundi,BDI,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Burundi,BDI,Loans requiring collateral (%),GFDD.AI.30,
Burundi,BDI,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Burundi,BDI,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Burundi,BDI,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Burundi,BDI,Mutual fund assets to GDP (%),GFDD.DI.07,
Burundi,BDI,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,2.486169
Burundi,BDI,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Burundi,BDI,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Burundi,BDI,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Burundi,BDI,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Burundi,BDI,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Burundi,BDI,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Burundi,BDI,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Burundi,BDI,Pension fund assets to GDP (%),GFDD.DI.13,
Burundi,BDI,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,
Burundi,BDI,Private credit by deposit money banks to GDP (%),GFDD.DI.01,
Burundi,BDI,Provisions to nonperforming loans (%),GFDD.SI.07,
Burundi,BDI,Remittance inflows to GDP (%),GFDD.OI.13,
Burundi,BDI,Saved any money in the past year (% age 15+),GFDD.AI.12,
Burundi,BDI,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Burundi,BDI,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Burundi,BDI,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Burundi,BDI,Stock market capitalization to GDP (%),GFDD.DM.01,
Burundi,BDI,"Stock market return (%, year-on-year)",GFDD.OM.02,
Burundi,BDI,Stock market total value traded to GDP (%),GFDD.DM.02,
Burundi,BDI,Stock market turnover ratio (%),GFDD.EM.01,
Burundi,BDI,Stock price volatility,GFDD.SM.01,
Burundi,BDI,Syndicated loan average maturity (years),GFDD.DM.14,
Burundi,BDI,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Burundi,BDI,Total factoring volume to GDP (%),GFDD.OI.18,
Burundi,BDI,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Burundi,BDI,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Burundi,BDI,Working capital financed by banks (%),GFDD.AI.35,
Cabo Verde,CPV,5-bank asset concentration,GFDD.OI.06,93.88635
Cabo Verde,CPV,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Cabo Verde,CPV,Account used for business purposes (% age 15+),GFDD.AI.08,
Cabo Verde,CPV,Account used to receive government payments (% age 15+),GFDD.AI.09,
Cabo Verde,CPV,Account used to receive remittances (% age 15+),GFDD.AI.10,
Cabo Verde,CPV,Account used to receive wages (% age 15+),GFDD.AI.11,
Cabo Verde,CPV,"ATMs per 100,000 adults",GFDD.AI.25,
Cabo Verde,CPV,"Bank accounts per 1,000 adults",GFDD.AI.01,
Cabo Verde,CPV,"Bank branches per 100,000 adults",GFDD.AI.02,
Cabo Verde,CPV,Bank capital to total assets (%),GFDD.SI.03,
Cabo Verde,CPV,Bank concentration (%),GFDD.OI.01,73.55792
Cabo Verde,CPV,Bank cost to income ratio (%),GFDD.EI.07,51.66662
Cabo Verde,CPV,Bank credit to bank deposits (%),GFDD.SI.04,64.44865
Cabo Verde,CPV,Bank deposits to GDP (%),GFDD.OI.02,109.7969
Cabo Verde,CPV,Bank lending-deposit spread,GFDD.EI.02,
Cabo Verde,CPV,Bank net interest margin (%),GFDD.EI.01,4.345617
Cabo Verde,CPV,Bank noninterest income to total income (%),GFDD.EI.03,19.36506
Cabo Verde,CPV,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Cabo Verde,CPV,Bank overhead costs to total assets (%),GFDD.EI.04,1.967481
Cabo Verde,CPV,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Cabo Verde,CPV,"Bank return on assets (%, after tax)",GFDD.EI.05,1.303135
Cabo Verde,CPV,"Bank return on assets (%, before tax)",GFDD.EI.09,1.466749
Cabo Verde,CPV,"Bank return on equity (%, after tax)",GFDD.EI.06,14.64888
Cabo Verde,CPV,"Bank return on equity (%, before tax)",GFDD.EI.10,16.48811
Cabo Verde,CPV,Bank Z-score,GFDD.SI.01,27.08953
Cabo Verde,CPV,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Cabo Verde,CPV,Central bank assets to GDP (%),GFDD.DI.06,2.678728
Cabo Verde,CPV,Checks used to make payments (% age 15+),GFDD.AI.19,
Cabo Verde,CPV,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,
Cabo Verde,CPV,Corporate bond average maturity (years),GFDD.DM.15,
Cabo Verde,CPV,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Cabo Verde,CPV,Credit card (% age 15+),GFDD.AI.20,
Cabo Verde,CPV,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Cabo Verde,CPV,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
Cabo Verde,CPV,Debit card (% age 15+),GFDD.AI.21,
Cabo Verde,CPV,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,97.52276
Cabo Verde,CPV,Deposit money banks'' assets to GDP (%),GFDD.DI.02,105.4546
Cabo Verde,CPV,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Cabo Verde,CPV,Domestic credit to private sector (% of GDP),GFDD.DI.14,
Cabo Verde,CPV,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Cabo Verde,CPV,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,11.80958
Cabo Verde,CPV,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,8.204446
Cabo Verde,CPV,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,3.597604
Cabo Verde,CPV,Financial system deposits to GDP (%),GFDD.DI.08,109.7969
Cabo Verde,CPV,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Cabo Verde,CPV,Firms not needing a loan (%),GFDD.AI.32,
Cabo Verde,CPV,Firms using banks to finance investments (%),GFDD.AI.28,
Cabo Verde,CPV,Firms using banks to finance working capital (%),GFDD.AI.29,
Cabo Verde,CPV,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Cabo Verde,CPV,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Cabo Verde,CPV,Firms with a checking or savings account (%),GFDD.AI.27,
Cabo Verde,CPV,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Cabo Verde,CPV,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Cabo Verde,CPV,Foreign banks among total banks (%),GFDD.OI.15,
Cabo Verde,CPV,Global leasing volume to GDP (%),GFDD.OI.17,
Cabo Verde,CPV,Government bank assets among total bank assets (%),GFDD.OI.20a,
Cabo Verde,CPV,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Cabo Verde,CPV,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Cabo Verde,CPV,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Cabo Verde,CPV,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Cabo Verde,CPV,Insurance company assets to GDP (%),GFDD.DI.11,
Cabo Verde,CPV,International debt issues to GDP (%),GFDD.DM.07,
Cabo Verde,CPV,Investments financed by banks (%),GFDD.AI.34,
Cabo Verde,CPV,Life insurance premium volume to GDP (%),GFDD.DI.09,
Cabo Verde,CPV,Liquid assets to deposits and short term funding (%),GFDD.SI.06,44.18263
Cabo Verde,CPV,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,1715.685
Cabo Verde,CPV,Liquid liabilities to GDP (%),GFDD.DI.05,117.9601
Cabo Verde,CPV,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Cabo Verde,CPV,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Cabo Verde,CPV,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Cabo Verde,CPV,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Cabo Verde,CPV,Loan in the past year (% age 15+),GFDD.AI.14,
Cabo Verde,CPV,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Cabo Verde,CPV,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
Cabo Verde,CPV,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Cabo Verde,CPV,Loans requiring collateral (%),GFDD.AI.30,
Cabo Verde,CPV,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Cabo Verde,CPV,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Cabo Verde,CPV,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Cabo Verde,CPV,Mutual fund assets to GDP (%),GFDD.DI.07,
Cabo Verde,CPV,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Cabo Verde,CPV,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Cabo Verde,CPV,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Cabo Verde,CPV,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Cabo Verde,CPV,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Cabo Verde,CPV,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Cabo Verde,CPV,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Cabo Verde,CPV,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Cabo Verde,CPV,Pension fund assets to GDP (%),GFDD.DI.13,
Cabo Verde,CPV,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,70.76264
Cabo Verde,CPV,Private credit by deposit money banks to GDP (%),GFDD.DI.01,70.76264
Cabo Verde,CPV,Provisions to nonperforming loans (%),GFDD.SI.07,
Cabo Verde,CPV,Remittance inflows to GDP (%),GFDD.OI.13,
Cabo Verde,CPV,Saved any money in the past year (% age 15+),GFDD.AI.12,
Cabo Verde,CPV,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Cabo Verde,CPV,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Cabo Verde,CPV,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Cabo Verde,CPV,Stock market capitalization to GDP (%),GFDD.DM.01,
Cabo Verde,CPV,"Stock market return (%, year-on-year)",GFDD.OM.02,
Cabo Verde,CPV,Stock market total value traded to GDP (%),GFDD.DM.02,
Cabo Verde,CPV,Stock market turnover ratio (%),GFDD.EM.01,
Cabo Verde,CPV,Stock price volatility,GFDD.SM.01,
Cabo Verde,CPV,Syndicated loan average maturity (years),GFDD.DM.14,
Cabo Verde,CPV,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Cabo Verde,CPV,Total factoring volume to GDP (%),GFDD.OI.18,
Cabo Verde,CPV,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Cabo Verde,CPV,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Cabo Verde,CPV,Working capital financed by banks (%),GFDD.AI.35,
Cambodia,KHM,5-bank asset concentration,GFDD.OI.06,52.69409
Cambodia,KHM,Account at a formal financial institution (% age 15+),GFDD.AI.05,32.59663
Cambodia,KHM,Account used for business purposes (% age 15+),GFDD.AI.08,
Cambodia,KHM,Account used to receive government payments (% age 15+),GFDD.AI.09,3.039444
Cambodia,KHM,Account used to receive remittances (% age 15+),GFDD.AI.10,4.244589
Cambodia,KHM,Account used to receive wages (% age 15+),GFDD.AI.11,7.124864
Cambodia,KHM,"ATMs per 100,000 adults",GFDD.AI.25,31.606464
Cambodia,KHM,"Bank accounts per 1,000 adults",GFDD.AI.01,
Cambodia,KHM,"Bank branches per 100,000 adults",GFDD.AI.02,12.380334
Cambodia,KHM,Bank capital to total assets (%),GFDD.SI.03,
Cambodia,KHM,Bank concentration (%),GFDD.OI.01,43.54004
Cambodia,KHM,Bank cost to income ratio (%),GFDD.EI.07,41.96586
Cambodia,KHM,Bank credit to bank deposits (%),GFDD.SI.04,127.2743
Cambodia,KHM,Bank deposits to GDP (%),GFDD.OI.02,130.6155
Cambodia,KHM,Bank lending-deposit spread,GFDD.EI.02,
Cambodia,KHM,Bank net interest margin (%),GFDD.EI.01,5.349631
Cambodia,KHM,Bank noninterest income to total income (%),GFDD.EI.03,10.70875
Cambodia,KHM,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Cambodia,KHM,Bank overhead costs to total assets (%),GFDD.EI.04,1.873086
Cambodia,KHM,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Cambodia,KHM,"Bank return on assets (%, after tax)",GFDD.EI.05,1.815416
Cambodia,KHM,"Bank return on assets (%, before tax)",GFDD.EI.09,2.267498
Cambodia,KHM,"Bank return on equity (%, after tax)",GFDD.EI.06,10.69315
Cambodia,KHM,"Bank return on equity (%, before tax)",GFDD.EI.10,13.356
Cambodia,KHM,Bank Z-score,GFDD.SI.01,26.77147
Cambodia,KHM,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Cambodia,KHM,Central bank assets to GDP (%),GFDD.DI.06,0.0218494
Cambodia,KHM,Checks used to make payments (% age 15+),GFDD.AI.19,
Cambodia,KHM,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,
Cambodia,KHM,Corporate bond average maturity (years),GFDD.DM.15,3.082192
Cambodia,KHM,Corporate bond issuance volume to GDP (%),GFDD.DM.13,0.7685751
Cambodia,KHM,Credit card (% age 15+),GFDD.AI.20,0.2428593
Cambodia,KHM,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Cambodia,KHM,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
Cambodia,KHM,Debit card (% age 15+),GFDD.AI.21,14.67881
Cambodia,KHM,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,99.98686
Cambodia,KHM,Deposit money banks'' assets to GDP (%),GFDD.DI.02,166.3253
Cambodia,KHM,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,4.158124
Cambodia,KHM,Domestic credit to private sector (% of GDP),GFDD.DI.14,
Cambodia,KHM,Electronic payments used to make payments (% age 15+),GFDD.AI.22,19.05802
Cambodia,KHM,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,8.007256
Cambodia,KHM,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,6.417619
Cambodia,KHM,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,1.592025
Cambodia,KHM,Financial system deposits to GDP (%),GFDD.DI.08,130.6155
Cambodia,KHM,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Cambodia,KHM,Firms not needing a loan (%),GFDD.AI.32,
Cambodia,KHM,Firms using banks to finance investments (%),GFDD.AI.28,
Cambodia,KHM,Firms using banks to finance working capital (%),GFDD.AI.29,
Cambodia,KHM,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Cambodia,KHM,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Cambodia,KHM,Firms with a checking or savings account (%),GFDD.AI.27,
Cambodia,KHM,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Cambodia,KHM,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Cambodia,KHM,Foreign banks among total banks (%),GFDD.OI.15,
Cambodia,KHM,Global leasing volume to GDP (%),GFDD.OI.17,
Cambodia,KHM,Government bank assets among total bank assets (%),GFDD.OI.20a,
Cambodia,KHM,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Cambodia,KHM,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Cambodia,KHM,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Cambodia,KHM,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Cambodia,KHM,Insurance company assets to GDP (%),GFDD.DI.11,
Cambodia,KHM,International debt issues to GDP (%),GFDD.DM.07,
Cambodia,KHM,Investments financed by banks (%),GFDD.AI.34,
Cambodia,KHM,Life insurance premium volume to GDP (%),GFDD.DI.09,
Cambodia,KHM,Liquid assets to deposits and short term funding (%),GFDD.SI.06,35.7059
Cambodia,KHM,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,30375.39
Cambodia,KHM,Liquid liabilities to GDP (%),GFDD.DI.05,143.8285
Cambodia,KHM,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,30.88282
Cambodia,KHM,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Cambodia,KHM,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Cambodia,KHM,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,34.84735
Cambodia,KHM,Loan in the past year (% age 15+),GFDD.AI.14,55.02357
Cambodia,KHM,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Cambodia,KHM,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,2.039979
Cambodia,KHM,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Cambodia,KHM,Loans requiring collateral (%),GFDD.AI.30,
Cambodia,KHM,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Cambodia,KHM,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,1.264483
Cambodia,KHM,Mobile phone used to send money (% age 15+),GFDD.AI.24,3.395364
Cambodia,KHM,Mutual fund assets to GDP (%),GFDD.DI.07,
Cambodia,KHM,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,1.778663
Cambodia,KHM,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Cambodia,KHM,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Cambodia,KHM,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Cambodia,KHM,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Cambodia,KHM,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Cambodia,KHM,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Cambodia,KHM,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Cambodia,KHM,Pension fund assets to GDP (%),GFDD.DI.13,
Cambodia,KHM,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,168.0172
Cambodia,KHM,Private credit by deposit money banks to GDP (%),GFDD.DI.01,166.24
Cambodia,KHM,Provisions to nonperforming loans (%),GFDD.SI.07,
Cambodia,KHM,Remittance inflows to GDP (%),GFDD.OI.13,
Cambodia,KHM,Saved any money in the past year (% age 15+),GFDD.AI.12,32.21573
Cambodia,KHM,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,6.667304
Cambodia,KHM,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,5.579071
Cambodia,KHM,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Cambodia,KHM,Stock market capitalization to GDP (%),GFDD.DM.01,
Cambodia,KHM,"Stock market return (%, year-on-year)",GFDD.OM.02,
Cambodia,KHM,Stock market total value traded to GDP (%),GFDD.DM.02,
Cambodia,KHM,Stock market turnover ratio (%),GFDD.EM.01,
Cambodia,KHM,Stock price volatility,GFDD.SM.01,
Cambodia,KHM,Syndicated loan average maturity (years),GFDD.DM.14,
Cambodia,KHM,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Cambodia,KHM,Total factoring volume to GDP (%),GFDD.OI.18,
Cambodia,KHM,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Cambodia,KHM,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Cambodia,KHM,Working capital financed by banks (%),GFDD.AI.35,
Cameroon,CMR,5-bank asset concentration,GFDD.OI.06,
Cameroon,CMR,Account at a formal financial institution (% age 15+),GFDD.AI.05,23.53485
Cameroon,CMR,Account used for business purposes (% age 15+),GFDD.AI.08,
Cameroon,CMR,Account used to receive government payments (% age 15+),GFDD.AI.09,
Cameroon,CMR,Account used to receive remittances (% age 15+),GFDD.AI.10,30.8734
Cameroon,CMR,Account used to receive wages (% age 15+),GFDD.AI.11,6.193647
Cameroon,CMR,"ATMs per 100,000 adults",GFDD.AI.25,
Cameroon,CMR,"Bank accounts per 1,000 adults",GFDD.AI.01,
Cameroon,CMR,"Bank branches per 100,000 adults",GFDD.AI.02,
Cameroon,CMR,Bank capital to total assets (%),GFDD.SI.03,
Cameroon,CMR,Bank concentration (%),GFDD.OI.01,
Cameroon,CMR,Bank cost to income ratio (%),GFDD.EI.07,
Cameroon,CMR,Bank credit to bank deposits (%),GFDD.SI.04,
Cameroon,CMR,Bank deposits to GDP (%),GFDD.OI.02,
Cameroon,CMR,Bank lending-deposit spread,GFDD.EI.02,
Cameroon,CMR,Bank net interest margin (%),GFDD.EI.01,
Cameroon,CMR,Bank noninterest income to total income (%),GFDD.EI.03,
Cameroon,CMR,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Cameroon,CMR,Bank overhead costs to total assets (%),GFDD.EI.04,
Cameroon,CMR,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Cameroon,CMR,"Bank return on assets (%, after tax)",GFDD.EI.05,
Cameroon,CMR,"Bank return on assets (%, before tax)",GFDD.EI.09,
Cameroon,CMR,"Bank return on equity (%, after tax)",GFDD.EI.06,
Cameroon,CMR,"Bank return on equity (%, before tax)",GFDD.EI.10,
Cameroon,CMR,Bank Z-score,GFDD.SI.01,
Cameroon,CMR,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Cameroon,CMR,Central bank assets to GDP (%),GFDD.DI.06,
Cameroon,CMR,Checks used to make payments (% age 15+),GFDD.AI.19,
Cameroon,CMR,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,
Cameroon,CMR,Corporate bond average maturity (years),GFDD.DM.15,
Cameroon,CMR,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Cameroon,CMR,Credit card (% age 15+),GFDD.AI.20,1.642758
Cameroon,CMR,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Cameroon,CMR,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
Cameroon,CMR,Debit card (% age 15+),GFDD.AI.21,7.348368
Cameroon,CMR,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,
Cameroon,CMR,Deposit money banks'' assets to GDP (%),GFDD.DI.02,
Cameroon,CMR,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,1.207172
Cameroon,CMR,Domestic credit to private sector (% of GDP),GFDD.DI.14,
