Country Name,Country Code,Indicator Name,Indicator Code,2018
Albania,ALB,Provisions to nonperforming loans (%),GFDD.SI.07,65.618102
Albania,ALB,Remittance inflows to GDP (%),GFDD.OI.13,9.62106
Albania,ALB,Saved any money in the past year (% age 15+),GFDD.AI.12,
Albania,ALB,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Albania,ALB,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Albania,ALB,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Albania,ALB,Stock market capitalization to GDP (%),GFDD.DM.01,
Albania,ALB,"Stock market return (%, year-on-year)",GFDD.OM.02,
Albania,ALB,Stock market total value traded to GDP (%),GFDD.DM.02,
Albania,ALB,Stock market turnover ratio (%),GFDD.EM.01,
Albania,ALB,Stock price volatility,GFDD.SM.01,
Albania,ALB,Syndicated loan average maturity (years),GFDD.DM.14,
Albania,ALB,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Albania,ALB,Total factoring volume to GDP (%),GFDD.OI.18,
Albania,ALB,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Albania,ALB,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Albania,ALB,Working capital financed by banks (%),GFDD.AI.35,
Algeria,DZA,5-bank asset concentration,GFDD.OI.06,88.59583
Algeria,DZA,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Algeria,DZA,Account used for business purposes (% age 15+),GFDD.AI.08,
Algeria,DZA,Account used to receive government payments (% age 15+),GFDD.AI.09,
Algeria,DZA,Account used to receive remittances (% age 15+),GFDD.AI.10,
Algeria,DZA,Account used to receive wages (% age 15+),GFDD.AI.11,
Algeria,DZA,"ATMs per 100,000 adults",GFDD.AI.25,9.5399189
Algeria,DZA,"Bank accounts per 1,000 adults",GFDD.AI.01,
Algeria,DZA,"Bank branches per 100,000 adults",GFDD.AI.02,5.2242413
Algeria,DZA,Bank capital to total assets (%),GFDD.SI.03,10.821636
Algeria,DZA,Bank concentration (%),GFDD.OI.01,68.5498
Algeria,DZA,Bank cost to income ratio (%),GFDD.EI.07,26.64992
Algeria,DZA,Bank credit to bank deposits (%),GFDD.SI.04,50.18056
Algeria,DZA,Bank deposits to GDP (%),GFDD.OI.02,49.58972
Algeria,DZA,Bank lending-deposit spread,GFDD.EI.02,6.25
Algeria,DZA,Bank net interest margin (%),GFDD.EI.01,4.268237
Algeria,DZA,Bank noninterest income to total income (%),GFDD.EI.03,18.70206
Algeria,DZA,Bank non-performing loans to gross loans (%),GFDD.SI.02,12.697401
Algeria,DZA,Bank overhead costs to total assets (%),GFDD.EI.04,1.129987
Algeria,DZA,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,19.048988
Algeria,DZA,"Bank return on assets (%, after tax)",GFDD.EI.05,1.74578
Algeria,DZA,"Bank return on assets (%, before tax)",GFDD.EI.09,2.340024
Algeria,DZA,"Bank return on equity (%, after tax)",GFDD.EI.06,14.26312
Algeria,DZA,"Bank return on equity (%, before tax)",GFDD.EI.10,19.11811
Algeria,DZA,Bank Z-score,GFDD.SI.01,24.28966
Algeria,DZA,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Algeria,DZA,Central bank assets to GDP (%),GFDD.DI.06,27.27703
Algeria,DZA,Checks used to make payments (% age 15+),GFDD.AI.19,
Algeria,DZA,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,5.275172
Algeria,DZA,Corporate bond average maturity (years),GFDD.DM.15,
Algeria,DZA,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Algeria,DZA,Credit card (% age 15+),GFDD.AI.20,
Algeria,DZA,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Algeria,DZA,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,34.39246
Algeria,DZA,Debit card (% age 15+),GFDD.AI.21,
Algeria,DZA,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,68.52157
Algeria,DZA,Deposit money banks'' assets to GDP (%),GFDD.DI.02,59.37607
Algeria,DZA,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Algeria,DZA,Domestic credit to private sector (% of GDP),GFDD.DI.14,24.9014
Algeria,DZA,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Algeria,DZA,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,6.270331
Algeria,DZA,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,2.963318
Algeria,DZA,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,3.306987
Algeria,DZA,Financial system deposits to GDP (%),GFDD.DI.08,49.58972
Algeria,DZA,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Algeria,DZA,Firms not needing a loan (%),GFDD.AI.32,
Algeria,DZA,Firms using banks to finance investments (%),GFDD.AI.28,
Algeria,DZA,Firms using banks to finance working capital (%),GFDD.AI.29,
Algeria,DZA,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Algeria,DZA,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Algeria,DZA,Firms with a checking or savings account (%),GFDD.AI.27,
Algeria,DZA,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Algeria,DZA,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Algeria,DZA,Foreign banks among total banks (%),GFDD.OI.15,
Algeria,DZA,Global leasing volume to GDP (%),GFDD.OI.17,
Algeria,DZA,Government bank assets among total bank assets (%),GFDD.OI.20a,
Algeria,DZA,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Algeria,DZA,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Algeria,DZA,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Algeria,DZA,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Algeria,DZA,Insurance company assets to GDP (%),GFDD.DI.11,
Algeria,DZA,International debt issues to GDP (%),GFDD.DM.07,
Algeria,DZA,Investments financed by banks (%),GFDD.AI.34,
Algeria,DZA,Life insurance premium volume to GDP (%),GFDD.DI.09,0.0375623
Algeria,DZA,Liquid assets to deposits and short term funding (%),GFDD.SI.06,32.38175
Algeria,DZA,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,114545.9
Algeria,DZA,Liquid liabilities to GDP (%),GFDD.DI.05,76.15809
Algeria,DZA,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Algeria,DZA,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Algeria,DZA,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Algeria,DZA,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Algeria,DZA,Loan in the past year (% age 15+),GFDD.AI.14,
Algeria,DZA,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Algeria,DZA,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,0.057172
Algeria,DZA,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Algeria,DZA,Loans requiring collateral (%),GFDD.AI.30,
Algeria,DZA,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Algeria,DZA,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Algeria,DZA,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Algeria,DZA,Mutual fund assets to GDP (%),GFDD.DI.07,
Algeria,DZA,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,0.3728764
Algeria,DZA,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Algeria,DZA,Non-life insurance premium volume to GDP (%),GFDD.DI.10,0.6162921
Algeria,DZA,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Algeria,DZA,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Algeria,DZA,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Algeria,DZA,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Algeria,DZA,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Algeria,DZA,Pension fund assets to GDP (%),GFDD.DI.13,
Algeria,DZA,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,25.24197
Algeria,DZA,Private credit by deposit money banks to GDP (%),GFDD.DI.01,24.8844
Algeria,DZA,Provisions to nonperforming loans (%),GFDD.SI.07,50.12404
Algeria,DZA,Remittance inflows to GDP (%),GFDD.OI.13,1.13486
Algeria,DZA,Saved any money in the past year (% age 15+),GFDD.AI.12,
Algeria,DZA,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Algeria,DZA,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Algeria,DZA,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Algeria,DZA,Stock market capitalization to GDP (%),GFDD.DM.01,0.212347
Algeria,DZA,"Stock market return (%, year-on-year)",GFDD.OM.02,
Algeria,DZA,Stock market total value traded to GDP (%),GFDD.DM.02,
Algeria,DZA,Stock market turnover ratio (%),GFDD.EM.01,
Algeria,DZA,Stock price volatility,GFDD.SM.01,
Algeria,DZA,Syndicated loan average maturity (years),GFDD.DM.14,
Algeria,DZA,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Algeria,DZA,Total factoring volume to GDP (%),GFDD.OI.18,
Algeria,DZA,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Algeria,DZA,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Algeria,DZA,Working capital financed by banks (%),GFDD.AI.35,
Andorra,AND,5-bank asset concentration,GFDD.OI.06,
Andorra,AND,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Andorra,AND,Account used for business purposes (% age 15+),GFDD.AI.08,
Andorra,AND,Account used to receive government payments (% age 15+),GFDD.AI.09,
Andorra,AND,Account used to receive remittances (% age 15+),GFDD.AI.10,
Andorra,AND,Account used to receive wages (% age 15+),GFDD.AI.11,
Andorra,AND,"ATMs per 100,000 adults",GFDD.AI.25,
Andorra,AND,"Bank accounts per 1,000 adults",GFDD.AI.01,
Andorra,AND,"Bank branches per 100,000 adults",GFDD.AI.02,
Andorra,AND,Bank capital to total assets (%),GFDD.SI.03,
Andorra,AND,Bank concentration (%),GFDD.OI.01,91.99001
Andorra,AND,Bank cost to income ratio (%),GFDD.EI.07,79.25723
Andorra,AND,Bank credit to bank deposits (%),GFDD.SI.04,
Andorra,AND,Bank deposits to GDP (%),GFDD.OI.02,
Andorra,AND,Bank lending-deposit spread,GFDD.EI.02,
Andorra,AND,Bank net interest margin (%),GFDD.EI.01,0.9769558
Andorra,AND,Bank noninterest income to total income (%),GFDD.EI.03,73.50996
Andorra,AND,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Andorra,AND,Bank overhead costs to total assets (%),GFDD.EI.04,2.617862
Andorra,AND,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Andorra,AND,"Bank return on assets (%, after tax)",GFDD.EI.05,0.7390541
Andorra,AND,"Bank return on assets (%, before tax)",GFDD.EI.09,0.8046755
Andorra,AND,"Bank return on equity (%, after tax)",GFDD.EI.06,8.429911
Andorra,AND,"Bank return on equity (%, before tax)",GFDD.EI.10,9.178411
Andorra,AND,Bank Z-score,GFDD.SI.01,25.15558
Andorra,AND,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Andorra,AND,Central bank assets to GDP (%),GFDD.DI.06,
Andorra,AND,Checks used to make payments (% age 15+),GFDD.AI.19,
Andorra,AND,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,
Andorra,AND,Corporate bond average maturity (years),GFDD.DM.15,
Andorra,AND,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Andorra,AND,Credit card (% age 15+),GFDD.AI.20,
Andorra,AND,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Andorra,AND,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
Andorra,AND,Debit card (% age 15+),GFDD.AI.21,
Andorra,AND,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,
Andorra,AND,Deposit money banks'' assets to GDP (%),GFDD.DI.02,
Andorra,AND,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Andorra,AND,Domestic credit to private sector (% of GDP),GFDD.DI.14,
Andorra,AND,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Andorra,AND,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,
Andorra,AND,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,
Andorra,AND,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,
Andorra,AND,Financial system deposits to GDP (%),GFDD.DI.08,
Andorra,AND,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Andorra,AND,Firms not needing a loan (%),GFDD.AI.32,
Andorra,AND,Firms using banks to finance investments (%),GFDD.AI.28,
Andorra,AND,Firms using banks to finance working capital (%),GFDD.AI.29,
Andorra,AND,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Andorra,AND,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Andorra,AND,Firms with a checking or savings account (%),GFDD.AI.27,
Andorra,AND,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Andorra,AND,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Andorra,AND,Foreign banks among total banks (%),GFDD.OI.15,
Andorra,AND,Global leasing volume to GDP (%),GFDD.OI.17,
Andorra,AND,Government bank assets among total bank assets (%),GFDD.OI.20a,
Andorra,AND,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Andorra,AND,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Andorra,AND,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Andorra,AND,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Andorra,AND,Insurance company assets to GDP (%),GFDD.DI.11,
Andorra,AND,International debt issues to GDP (%),GFDD.DM.07,
Andorra,AND,Investments financed by banks (%),GFDD.AI.34,
Andorra,AND,Life insurance premium volume to GDP (%),GFDD.DI.09,
Andorra,AND,Liquid assets to deposits and short term funding (%),GFDD.SI.06,38.53
Andorra,AND,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,
Andorra,AND,Liquid liabilities to GDP (%),GFDD.DI.05,
Andorra,AND,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Andorra,AND,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Andorra,AND,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Andorra,AND,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Andorra,AND,Loan in the past year (% age 15+),GFDD.AI.14,
Andorra,AND,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Andorra,AND,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
Andorra,AND,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Andorra,AND,Loans requiring collateral (%),GFDD.AI.30,
Andorra,AND,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Andorra,AND,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Andorra,AND,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Andorra,AND,Mutual fund assets to GDP (%),GFDD.DI.07,
Andorra,AND,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Andorra,AND,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Andorra,AND,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Andorra,AND,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Andorra,AND,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Andorra,AND,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Andorra,AND,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Andorra,AND,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Andorra,AND,Pension fund assets to GDP (%),GFDD.DI.13,
Andorra,AND,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,
Andorra,AND,Private credit by deposit money banks to GDP (%),GFDD.DI.01,
Andorra,AND,Provisions to nonperforming loans (%),GFDD.SI.07,
Andorra,AND,Remittance inflows to GDP (%),GFDD.OI.13,
Andorra,AND,Saved any money in the past year (% age 15+),GFDD.AI.12,
Andorra,AND,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Andorra,AND,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Andorra,AND,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Andorra,AND,Stock market capitalization to GDP (%),GFDD.DM.01,
Andorra,AND,"Stock market return (%, year-on-year)",GFDD.OM.02,
Andorra,AND,Stock market total value traded to GDP (%),GFDD.DM.02,
Andorra,AND,Stock market turnover ratio (%),GFDD.EM.01,
Andorra,AND,Stock price volatility,GFDD.SM.01,
Andorra,AND,Syndicated loan average maturity (years),GFDD.DM.14,
Andorra,AND,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Andorra,AND,Total factoring volume to GDP (%),GFDD.OI.18,
Andorra,AND,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Andorra,AND,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Andorra,AND,Working capital financed by banks (%),GFDD.AI.35,
Angola,AGO,5-bank asset concentration,GFDD.OI.06,78.12057
Angola,AGO,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Angola,AGO,Account used for business purposes (% age 15+),GFDD.AI.08,
Angola,AGO,Account used to receive government payments (% age 15+),GFDD.AI.09,
Angola,AGO,Account used to receive remittances (% age 15+),GFDD.AI.10,
Angola,AGO,Account used to receive wages (% age 15+),GFDD.AI.11,
Angola,AGO,"ATMs per 100,000 adults",GFDD.AI.25,18.922316
Angola,AGO,"Bank accounts per 1,000 adults",GFDD.AI.01,
Angola,AGO,"Bank branches per 100,000 adults",GFDD.AI.02,9.4947192
Angola,AGO,Bank capital to total assets (%),GFDD.SI.03,
Angola,AGO,Bank concentration (%),GFDD.OI.01,57.01235
Angola,AGO,Bank cost to income ratio (%),GFDD.EI.07,44.85505
Angola,AGO,Bank credit to bank deposits (%),GFDD.SI.04,47.44531
Angola,AGO,Bank deposits to GDP (%),GFDD.OI.02,29.15427
Angola,AGO,Bank lending-deposit spread,GFDD.EI.02,13.80035
Angola,AGO,Bank net interest margin (%),GFDD.EI.01,5.390646
Angola,AGO,Bank noninterest income to total income (%),GFDD.EI.03,58.92163
Angola,AGO,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Angola,AGO,Bank overhead costs to total assets (%),GFDD.EI.04,4.468139
Angola,AGO,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Angola,AGO,"Bank return on assets (%, after tax)",GFDD.EI.05,3.094245
Angola,AGO,"Bank return on assets (%, before tax)",GFDD.EI.09,3.690685
Angola,AGO,"Bank return on equity (%, after tax)",GFDD.EI.06,26.53355
Angola,AGO,"Bank return on equity (%, before tax)",GFDD.EI.10,31.39864
Angola,AGO,Bank Z-score,GFDD.SI.01,12.03643
Angola,AGO,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Angola,AGO,Central bank assets to GDP (%),GFDD.DI.06,2.891808
Angola,AGO,Checks used to make payments (% age 15+),GFDD.AI.19,
Angola,AGO,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,10.38785
Angola,AGO,Corporate bond average maturity (years),GFDD.DM.15,
Angola,AGO,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Angola,AGO,Credit card (% age 15+),GFDD.AI.20,
Angola,AGO,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Angola,AGO,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,17.8529
Angola,AGO,Debit card (% age 15+),GFDD.AI.21,
Angola,AGO,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,91.82606
Angola,AGO,Deposit money banks'' assets to GDP (%),GFDD.DI.02,32.48656
Angola,AGO,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Angola,AGO,Domestic credit to private sector (% of GDP),GFDD.DI.14,14.941
Angola,AGO,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Angola,AGO,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,96.93094
Angola,AGO,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,41.07736
Angola,AGO,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,55.85357
Angola,AGO,Financial system deposits to GDP (%),GFDD.DI.08,29.15427
Angola,AGO,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Angola,AGO,Firms not needing a loan (%),GFDD.AI.32,
Angola,AGO,Firms using banks to finance investments (%),GFDD.AI.28,
Angola,AGO,Firms using banks to finance working capital (%),GFDD.AI.29,
Angola,AGO,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Angola,AGO,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Angola,AGO,Firms with a checking or savings account (%),GFDD.AI.27,
Angola,AGO,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Angola,AGO,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Angola,AGO,Foreign banks among total banks (%),GFDD.OI.15,
Angola,AGO,Global leasing volume to GDP (%),GFDD.OI.17,
Angola,AGO,Government bank assets among total bank assets (%),GFDD.OI.20a,
Angola,AGO,Gross portfolio debt assets to GDP (%),GFDD.DM.11,0.0001972
Angola,AGO,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,4.721335
Angola,AGO,Gross portfolio equity assets to GDP (%),GFDD.DM.09,2.260499
Angola,AGO,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Angola,AGO,Insurance company assets to GDP (%),GFDD.DI.11,1.2579609
Angola,AGO,International debt issues to GDP (%),GFDD.DM.07,5.91989
Angola,AGO,Investments financed by banks (%),GFDD.AI.34,
Angola,AGO,Life insurance premium volume to GDP (%),GFDD.DI.09,0.0116523
Angola,AGO,Liquid assets to deposits and short term funding (%),GFDD.SI.06,29.68516
Angola,AGO,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,21028.97
Angola,AGO,Liquid liabilities to GDP (%),GFDD.DI.05,29.02633
Angola,AGO,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Angola,AGO,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Angola,AGO,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Angola,AGO,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Angola,AGO,Loan in the past year (% age 15+),GFDD.AI.14,
Angola,AGO,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Angola,AGO,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,7.712782
Angola,AGO,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Angola,AGO,Loans requiring collateral (%),GFDD.AI.30,
Angola,AGO,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Angola,AGO,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Angola,AGO,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Angola,AGO,Mutual fund assets to GDP (%),GFDD.DI.07,
Angola,AGO,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,1.646465
Angola,AGO,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Angola,AGO,Non-life insurance premium volume to GDP (%),GFDD.DI.10,0.2290886
Angola,AGO,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Angola,AGO,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Angola,AGO,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Angola,AGO,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Angola,AGO,Outstanding international public debt securities to GDP (%),GFDD.DM.06,5.91989
Angola,AGO,Pension fund assets to GDP (%),GFDD.DI.13,0.88179508
Angola,AGO,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,14.75156
Angola,AGO,Private credit by deposit money banks to GDP (%),GFDD.DI.01,13.83234
Angola,AGO,Provisions to nonperforming loans (%),GFDD.SI.07,
Angola,AGO,Remittance inflows to GDP (%),GFDD.OI.13,0.00203
Angola,AGO,Saved any money in the past year (% age 15+),GFDD.AI.12,
Angola,AGO,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Angola,AGO,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Angola,AGO,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Angola,AGO,Stock market capitalization to GDP (%),GFDD.DM.01,
Angola,AGO,"Stock market return (%, year-on-year)",GFDD.OM.02,
Angola,AGO,Stock market total value traded to GDP (%),GFDD.DM.02,
Angola,AGO,Stock market turnover ratio (%),GFDD.EM.01,
Angola,AGO,Stock price volatility,GFDD.SM.01,
Angola,AGO,Syndicated loan average maturity (years),GFDD.DM.14,
Angola,AGO,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Angola,AGO,Total factoring volume to GDP (%),GFDD.OI.18,
Angola,AGO,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Angola,AGO,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Angola,AGO,Working capital financed by banks (%),GFDD.AI.35,
Antigua and Barbuda,ATG,5-bank asset concentration,GFDD.OI.06,
Antigua and Barbuda,ATG,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Antigua and Barbuda,ATG,Account used for business purposes (% age 15+),GFDD.AI.08,
Antigua and Barbuda,ATG,Account used to receive government payments (% age 15+),GFDD.AI.09,
Antigua and Barbuda,ATG,Account used to receive remittances (% age 15+),GFDD.AI.10,
Antigua and Barbuda,ATG,Account used to receive wages (% age 15+),GFDD.AI.11,
Antigua and Barbuda,ATG,"ATMs per 100,000 adults",GFDD.AI.25,66.647117
Antigua and Barbuda,ATG,"Bank accounts per 1,000 adults",GFDD.AI.01,
Antigua and Barbuda,ATG,"Bank branches per 100,000 adults",GFDD.AI.02,23.992962
Antigua and Barbuda,ATG,Bank capital to total assets (%),GFDD.SI.03,
Antigua and Barbuda,ATG,Bank concentration (%),GFDD.OI.01,
Antigua and Barbuda,ATG,Bank cost to income ratio (%),GFDD.EI.07,
Antigua and Barbuda,ATG,Bank credit to bank deposits (%),GFDD.SI.04,50.62948
Antigua and Barbuda,ATG,Bank deposits to GDP (%),GFDD.OI.02,85.12023
Antigua and Barbuda,ATG,Bank lending-deposit spread,GFDD.EI.02,7.324446
Antigua and Barbuda,ATG,Bank net interest margin (%),GFDD.EI.01,
Antigua and Barbuda,ATG,Bank noninterest income to total income (%),GFDD.EI.03,
Antigua and Barbuda,ATG,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Antigua and Barbuda,ATG,Bank overhead costs to total assets (%),GFDD.EI.04,
Antigua and Barbuda,ATG,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Antigua and Barbuda,ATG,"Bank return on assets (%, after tax)",GFDD.EI.05,
Antigua and Barbuda,ATG,"Bank return on assets (%, before tax)",GFDD.EI.09,
Antigua and Barbuda,ATG,"Bank return on equity (%, after tax)",GFDD.EI.06,
Antigua and Barbuda,ATG,"Bank return on equity (%, before tax)",GFDD.EI.10,
Antigua and Barbuda,ATG,Bank Z-score,GFDD.SI.01,
Antigua and Barbuda,ATG,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
