Country Name,Country Code,Indicator Name,Indicator Code,2020
Small island developing states: UN classification,SID,Financial system deposits to GDP (%),GFDD.DI.08,
Small island developing states: UN classification,SID,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Small island developing states: UN classification,SID,Firms not needing a loan (%),GFDD.AI.32,
Small island developing states: UN classification,SID,Firms using banks to finance investments (%),GFDD.AI.28,
Small island developing states: UN classification,SID,Firms using banks to finance working capital (%),GFDD.AI.29,
Small island developing states: UN classification,SID,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Small island developing states: UN classification,SID,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Small island developing states: UN classification,SID,Firms with a checking or savings account (%),GFDD.AI.27,
Small island developing states: UN classification,SID,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Small island developing states: UN classification,SID,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Small island developing states: UN classification,SID,Foreign banks among total banks (%),GFDD.OI.15,
Small island developing states: UN classification,SID,Global leasing volume to GDP (%),GFDD.OI.17,
Small island developing states: UN classification,SID,Government bank assets among total bank assets (%),GFDD.OI.20a,
Small island developing states: UN classification,SID,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Small island developing states: UN classification,SID,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Small island developing states: UN classification,SID,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Small island developing states: UN classification,SID,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Small island developing states: UN classification,SID,Insurance company assets to GDP (%),GFDD.DI.11,
Small island developing states: UN classification,SID,International debt issues to GDP (%),GFDD.DM.07,
Small island developing states: UN classification,SID,Investments financed by banks (%),GFDD.AI.34,
Small island developing states: UN classification,SID,Life insurance premium volume to GDP (%),GFDD.DI.09,
Small island developing states: UN classification,SID,Liquid assets to deposits and short term funding (%),GFDD.SI.06,
Small island developing states: UN classification,SID,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,
Small island developing states: UN classification,SID,Liquid liabilities to GDP (%),GFDD.DI.05,
Small island developing states: UN classification,SID,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Small island developing states: UN classification,SID,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Small island developing states: UN classification,SID,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Small island developing states: UN classification,SID,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Small island developing states: UN classification,SID,Loan in the past year (% age 15+),GFDD.AI.14,
Small island developing states: UN classification,SID,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Small island developing states: UN classification,SID,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
Small island developing states: UN classification,SID,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Small island developing states: UN classification,SID,Loans requiring collateral (%),GFDD.AI.30,
Small island developing states: UN classification,SID,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Small island developing states: UN classification,SID,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Small island developing states: UN classification,SID,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Small island developing states: UN classification,SID,Mutual fund assets to GDP (%),GFDD.DI.07,
Small island developing states: UN classification,SID,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Small island developing states: UN classification,SID,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Small island developing states: UN classification,SID,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Small island developing states: UN classification,SID,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Small island developing states: UN classification,SID,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Small island developing states: UN classification,SID,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Small island developing states: UN classification,SID,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Small island developing states: UN classification,SID,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Small island developing states: UN classification,SID,Pension fund assets to GDP (%),GFDD.DI.13,
Small island developing states: UN classification,SID,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,
Small island developing states: UN classification,SID,Private credit by deposit money banks to GDP (%),GFDD.DI.01,
Small island developing states: UN classification,SID,Provisions to nonperforming loans (%),GFDD.SI.07,
Small island developing states: UN classification,SID,Remittance inflows to GDP (%),GFDD.OI.13,
Small island developing states: UN classification,SID,Saved any money in the past year (% age 15+),GFDD.AI.12,
Small island developing states: UN classification,SID,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Small island developing states: UN classification,SID,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Small island developing states: UN classification,SID,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Small island developing states: UN classification,SID,Stock market capitalization to GDP (%),GFDD.DM.01,
Small island developing states: UN classification,SID,"Stock market return (%, year-on-year)",GFDD.OM.02,
Small island developing states: UN classification,SID,Stock market total value traded to GDP (%),GFDD.DM.02,
Small island developing states: UN classification,SID,Stock market turnover ratio (%),GFDD.EM.01,
Small island developing states: UN classification,SID,Stock price volatility,GFDD.SM.01,
Small island developing states: UN classification,SID,Syndicated loan average maturity (years),GFDD.DM.14,
Small island developing states: UN classification,SID,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Small island developing states: UN classification,SID,Total factoring volume to GDP (%),GFDD.OI.18,
Small island developing states: UN classification,SID,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Small island developing states: UN classification,SID,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Small island developing states: UN classification,SID,Working capital financed by banks (%),GFDD.AI.35,
South Asia (IDA total),DSA,5-bank asset concentration,GFDD.OI.06,
South Asia (IDA total),DSA,Account at a formal financial institution (% age 15+),GFDD.AI.05,
South Asia (IDA total),DSA,Account used for business purposes (% age 15+),GFDD.AI.08,
South Asia (IDA total),DSA,Account used to receive government payments (% age 15+),GFDD.AI.09,
South Asia (IDA total),DSA,Account used to receive remittances (% age 15+),GFDD.AI.10,
South Asia (IDA total),DSA,Account used to receive wages (% age 15+),GFDD.AI.11,
South Asia (IDA total),DSA,"ATMs per 100,000 adults",GFDD.AI.25,
South Asia (IDA total),DSA,"Bank accounts per 1,000 adults",GFDD.AI.01,
South Asia (IDA total),DSA,"Bank branches per 100,000 adults",GFDD.AI.02,
South Asia (IDA total),DSA,Bank capital to total assets (%),GFDD.SI.03,
South Asia (IDA total),DSA,Bank concentration (%),GFDD.OI.01,
South Asia (IDA total),DSA,Bank cost to income ratio (%),GFDD.EI.07,
South Asia (IDA total),DSA,Bank credit to bank deposits (%),GFDD.SI.04,
South Asia (IDA total),DSA,Bank deposits to GDP (%),GFDD.OI.02,
South Asia (IDA total),DSA,Bank lending-deposit spread,GFDD.EI.02,
South Asia (IDA total),DSA,Bank net interest margin (%),GFDD.EI.01,
South Asia (IDA total),DSA,Bank noninterest income to total income (%),GFDD.EI.03,
South Asia (IDA total),DSA,Bank non-performing loans to gross loans (%),GFDD.SI.02,
South Asia (IDA total),DSA,Bank overhead costs to total assets (%),GFDD.EI.04,
South Asia (IDA total),DSA,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
South Asia (IDA total),DSA,"Bank return on assets (%, after tax)",GFDD.EI.05,
South Asia (IDA total),DSA,"Bank return on assets (%, before tax)",GFDD.EI.09,
South Asia (IDA total),DSA,"Bank return on equity (%, after tax)",GFDD.EI.06,
South Asia (IDA total),DSA,"Bank return on equity (%, before tax)",GFDD.EI.10,
South Asia (IDA total),DSA,Bank Z-score,GFDD.SI.01,
South Asia (IDA total),DSA,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
South Asia (IDA total),DSA,Central bank assets to GDP (%),GFDD.DI.06,
South Asia (IDA total),DSA,Checks used to make payments (% age 15+),GFDD.AI.19,
South Asia (IDA total),DSA,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,
South Asia (IDA total),DSA,Corporate bond average maturity (years),GFDD.DM.15,
South Asia (IDA total),DSA,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
South Asia (IDA total),DSA,Credit card (% age 15+),GFDD.AI.20,
South Asia (IDA total),DSA,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
South Asia (IDA total),DSA,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
South Asia (IDA total),DSA,Debit card (% age 15+),GFDD.AI.21,
South Asia (IDA total),DSA,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,
South Asia (IDA total),DSA,Deposit money banks'' assets to GDP (%),GFDD.DI.02,
South Asia (IDA total),DSA,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
South Asia (IDA total),DSA,Domestic credit to private sector (% of GDP),GFDD.DI.14,
South Asia (IDA total),DSA,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
South Asia (IDA total),DSA,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,
South Asia (IDA total),DSA,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,
South Asia (IDA total),DSA,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,
South Asia (IDA total),DSA,Financial system deposits to GDP (%),GFDD.DI.08,
South Asia (IDA total),DSA,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
South Asia (IDA total),DSA,Firms not needing a loan (%),GFDD.AI.32,
South Asia (IDA total),DSA,Firms using banks to finance investments (%),GFDD.AI.28,
South Asia (IDA total),DSA,Firms using banks to finance working capital (%),GFDD.AI.29,
South Asia (IDA total),DSA,Firms whose recent loan application was rejected (%),GFDD.AI.33,
South Asia (IDA total),DSA,Firms with a bank loan or line of credit (%),GFDD.AI.03,
South Asia (IDA total),DSA,Firms with a checking or savings account (%),GFDD.AI.27,
South Asia (IDA total),DSA,Foreign bank assets among total bank assets (%),GFDD.OI.16,
South Asia (IDA total),DSA,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
South Asia (IDA total),DSA,Foreign banks among total banks (%),GFDD.OI.15,
South Asia (IDA total),DSA,Global leasing volume to GDP (%),GFDD.OI.17,
South Asia (IDA total),DSA,Government bank assets among total bank assets (%),GFDD.OI.20a,
South Asia (IDA total),DSA,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
South Asia (IDA total),DSA,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
South Asia (IDA total),DSA,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
South Asia (IDA total),DSA,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
South Asia (IDA total),DSA,Insurance company assets to GDP (%),GFDD.DI.11,
South Asia (IDA total),DSA,International debt issues to GDP (%),GFDD.DM.07,
South Asia (IDA total),DSA,Investments financed by banks (%),GFDD.AI.34,
South Asia (IDA total),DSA,Life insurance premium volume to GDP (%),GFDD.DI.09,
South Asia (IDA total),DSA,Liquid assets to deposits and short term funding (%),GFDD.SI.06,
South Asia (IDA total),DSA,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,
South Asia (IDA total),DSA,Liquid liabilities to GDP (%),GFDD.DI.05,
South Asia (IDA total),DSA,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
South Asia (IDA total),DSA,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
South Asia (IDA total),DSA,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
South Asia (IDA total),DSA,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
South Asia (IDA total),DSA,Loan in the past year (% age 15+),GFDD.AI.14,
South Asia (IDA total),DSA,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
South Asia (IDA total),DSA,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
South Asia (IDA total),DSA,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
South Asia (IDA total),DSA,Loans requiring collateral (%),GFDD.AI.30,
South Asia (IDA total),DSA,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
South Asia (IDA total),DSA,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
South Asia (IDA total),DSA,Mobile phone used to send money (% age 15+),GFDD.AI.24,
South Asia (IDA total),DSA,Mutual fund assets to GDP (%),GFDD.DI.07,
South Asia (IDA total),DSA,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
South Asia (IDA total),DSA,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
South Asia (IDA total),DSA,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
South Asia (IDA total),DSA,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
South Asia (IDA total),DSA,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
South Asia (IDA total),DSA,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
South Asia (IDA total),DSA,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
South Asia (IDA total),DSA,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
South Asia (IDA total),DSA,Pension fund assets to GDP (%),GFDD.DI.13,
South Asia (IDA total),DSA,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,
South Asia (IDA total),DSA,Private credit by deposit money banks to GDP (%),GFDD.DI.01,
South Asia (IDA total),DSA,Provisions to nonperforming loans (%),GFDD.SI.07,
South Asia (IDA total),DSA,Remittance inflows to GDP (%),GFDD.OI.13,
South Asia (IDA total),DSA,Saved any money in the past year (% age 15+),GFDD.AI.12,
South Asia (IDA total),DSA,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
South Asia (IDA total),DSA,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
South Asia (IDA total),DSA,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
South Asia (IDA total),DSA,Stock market capitalization to GDP (%),GFDD.DM.01,
South Asia (IDA total),DSA,"Stock market return (%, year-on-year)",GFDD.OM.02,
South Asia (IDA total),DSA,Stock market total value traded to GDP (%),GFDD.DM.02,
South Asia (IDA total),DSA,Stock market turnover ratio (%),GFDD.EM.01,
South Asia (IDA total),DSA,Stock price volatility,GFDD.SM.01,
South Asia (IDA total),DSA,Syndicated loan average maturity (years),GFDD.DM.14,
South Asia (IDA total),DSA,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
South Asia (IDA total),DSA,Total factoring volume to GDP (%),GFDD.OI.18,
South Asia (IDA total),DSA,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
South Asia (IDA total),DSA,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
South Asia (IDA total),DSA,Working capital financed by banks (%),GFDD.AI.35,
Sub-Saharan Africa (IDA total),DSS,5-bank asset concentration,GFDD.OI.06,
Sub-Saharan Africa (IDA total),DSS,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Sub-Saharan Africa (IDA total),DSS,Account used for business purposes (% age 15+),GFDD.AI.08,
Sub-Saharan Africa (IDA total),DSS,Account used to receive government payments (% age 15+),GFDD.AI.09,
Sub-Saharan Africa (IDA total),DSS,Account used to receive remittances (% age 15+),GFDD.AI.10,
Sub-Saharan Africa (IDA total),DSS,Account used to receive wages (% age 15+),GFDD.AI.11,
Sub-Saharan Africa (IDA total),DSS,"ATMs per 100,000 adults",GFDD.AI.25,
Sub-Saharan Africa (IDA total),DSS,"Bank accounts per 1,000 adults",GFDD.AI.01,
Sub-Saharan Africa (IDA total),DSS,"Bank branches per 100,000 adults",GFDD.AI.02,
Sub-Saharan Africa (IDA total),DSS,Bank capital to total assets (%),GFDD.SI.03,
Sub-Saharan Africa (IDA total),DSS,Bank concentration (%),GFDD.OI.01,
Sub-Saharan Africa (IDA total),DSS,Bank cost to income ratio (%),GFDD.EI.07,
Sub-Saharan Africa (IDA total),DSS,Bank credit to bank deposits (%),GFDD.SI.04,
Sub-Saharan Africa (IDA total),DSS,Bank deposits to GDP (%),GFDD.OI.02,
Sub-Saharan Africa (IDA total),DSS,Bank lending-deposit spread,GFDD.EI.02,
Sub-Saharan Africa (IDA total),DSS,Bank net interest margin (%),GFDD.EI.01,
Sub-Saharan Africa (IDA total),DSS,Bank noninterest income to total income (%),GFDD.EI.03,
Sub-Saharan Africa (IDA total),DSS,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Sub-Saharan Africa (IDA total),DSS,Bank overhead costs to total assets (%),GFDD.EI.04,
Sub-Saharan Africa (IDA total),DSS,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Sub-Saharan Africa (IDA total),DSS,"Bank return on assets (%, after tax)",GFDD.EI.05,
Sub-Saharan Africa (IDA total),DSS,"Bank return on assets (%, before tax)",GFDD.EI.09,
Sub-Saharan Africa (IDA total),DSS,"Bank return on equity (%, after tax)",GFDD.EI.06,
Sub-Saharan Africa (IDA total),DSS,"Bank return on equity (%, before tax)",GFDD.EI.10,
Sub-Saharan Africa (IDA total),DSS,Bank Z-score,GFDD.SI.01,
Sub-Saharan Africa (IDA total),DSS,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Sub-Saharan Africa (IDA total),DSS,Central bank assets to GDP (%),GFDD.DI.06,
Sub-Saharan Africa (IDA total),DSS,Checks used to make payments (% age 15+),GFDD.AI.19,
Sub-Saharan Africa (IDA total),DSS,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,
Sub-Saharan Africa (IDA total),DSS,Corporate bond average maturity (years),GFDD.DM.15,
Sub-Saharan Africa (IDA total),DSS,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Sub-Saharan Africa (IDA total),DSS,Credit card (% age 15+),GFDD.AI.20,
Sub-Saharan Africa (IDA total),DSS,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Sub-Saharan Africa (IDA total),DSS,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
Sub-Saharan Africa (IDA total),DSS,Debit card (% age 15+),GFDD.AI.21,
Sub-Saharan Africa (IDA total),DSS,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,
Sub-Saharan Africa (IDA total),DSS,Deposit money banks'' assets to GDP (%),GFDD.DI.02,
Sub-Saharan Africa (IDA total),DSS,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Sub-Saharan Africa (IDA total),DSS,Domestic credit to private sector (% of GDP),GFDD.DI.14,
Sub-Saharan Africa (IDA total),DSS,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Sub-Saharan Africa (IDA total),DSS,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,
Sub-Saharan Africa (IDA total),DSS,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,
Sub-Saharan Africa (IDA total),DSS,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,
Sub-Saharan Africa (IDA total),DSS,Financial system deposits to GDP (%),GFDD.DI.08,
Sub-Saharan Africa (IDA total),DSS,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Sub-Saharan Africa (IDA total),DSS,Firms not needing a loan (%),GFDD.AI.32,
Sub-Saharan Africa (IDA total),DSS,Firms using banks to finance investments (%),GFDD.AI.28,
Sub-Saharan Africa (IDA total),DSS,Firms using banks to finance working capital (%),GFDD.AI.29,
Sub-Saharan Africa (IDA total),DSS,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Sub-Saharan Africa (IDA total),DSS,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Sub-Saharan Africa (IDA total),DSS,Firms with a checking or savings account (%),GFDD.AI.27,
Sub-Saharan Africa (IDA total),DSS,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Sub-Saharan Africa (IDA total),DSS,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Sub-Saharan Africa (IDA total),DSS,Foreign banks among total banks (%),GFDD.OI.15,
Sub-Saharan Africa (IDA total),DSS,Global leasing volume to GDP (%),GFDD.OI.17,
Sub-Saharan Africa (IDA total),DSS,Government bank assets among total bank assets (%),GFDD.OI.20a,
Sub-Saharan Africa (IDA total),DSS,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Sub-Saharan Africa (IDA total),DSS,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Sub-Saharan Africa (IDA total),DSS,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Sub-Saharan Africa (IDA total),DSS,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Sub-Saharan Africa (IDA total),DSS,Insurance company assets to GDP (%),GFDD.DI.11,
Sub-Saharan Africa (IDA total),DSS,International debt issues to GDP (%),GFDD.DM.07,
Sub-Saharan Africa (IDA total),DSS,Investments financed by banks (%),GFDD.AI.34,
Sub-Saharan Africa (IDA total),DSS,Life insurance premium volume to GDP (%),GFDD.DI.09,
Sub-Saharan Africa (IDA total),DSS,Liquid assets to deposits and short term funding (%),GFDD.SI.06,
Sub-Saharan Africa (IDA total),DSS,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,
Sub-Saharan Africa (IDA total),DSS,Liquid liabilities to GDP (%),GFDD.DI.05,
Sub-Saharan Africa (IDA total),DSS,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Sub-Saharan Africa (IDA total),DSS,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Sub-Saharan Africa (IDA total),DSS,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Sub-Saharan Africa (IDA total),DSS,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Sub-Saharan Africa (IDA total),DSS,Loan in the past year (% age 15+),GFDD.AI.14,
Sub-Saharan Africa (IDA total),DSS,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Sub-Saharan Africa (IDA total),DSS,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
Sub-Saharan Africa (IDA total),DSS,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Sub-Saharan Africa (IDA total),DSS,Loans requiring collateral (%),GFDD.AI.30,
Sub-Saharan Africa (IDA total),DSS,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Sub-Saharan Africa (IDA total),DSS,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Sub-Saharan Africa (IDA total),DSS,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Sub-Saharan Africa (IDA total),DSS,Mutual fund assets to GDP (%),GFDD.DI.07,
Sub-Saharan Africa (IDA total),DSS,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Sub-Saharan Africa (IDA total),DSS,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Sub-Saharan Africa (IDA total),DSS,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Sub-Saharan Africa (IDA total),DSS,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Sub-Saharan Africa (IDA total),DSS,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Sub-Saharan Africa (IDA total),DSS,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Sub-Saharan Africa (IDA total),DSS,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Sub-Saharan Africa (IDA total),DSS,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Sub-Saharan Africa (IDA total),DSS,Pension fund assets to GDP (%),GFDD.DI.13,
Sub-Saharan Africa (IDA total),DSS,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,
Sub-Saharan Africa (IDA total),DSS,Private credit by deposit money banks to GDP (%),GFDD.DI.01,
Sub-Saharan Africa (IDA total),DSS,Provisions to nonperforming loans (%),GFDD.SI.07,
Sub-Saharan Africa (IDA total),DSS,Remittance inflows to GDP (%),GFDD.OI.13,
Sub-Saharan Africa (IDA total),DSS,Saved any money in the past year (% age 15+),GFDD.AI.12,
Sub-Saharan Africa (IDA total),DSS,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Sub-Saharan Africa (IDA total),DSS,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Sub-Saharan Africa (IDA total),DSS,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Sub-Saharan Africa (IDA total),DSS,Stock market capitalization to GDP (%),GFDD.DM.01,
Sub-Saharan Africa (IDA total),DSS,"Stock market return (%, year-on-year)",GFDD.OM.02,
Sub-Saharan Africa (IDA total),DSS,Stock market total value traded to GDP (%),GFDD.DM.02,
Sub-Saharan Africa (IDA total),DSS,Stock market turnover ratio (%),GFDD.EM.01,
Sub-Saharan Africa (IDA total),DSS,Stock price volatility,GFDD.SM.01,
Sub-Saharan Africa (IDA total),DSS,Syndicated loan average maturity (years),GFDD.DM.14,
Sub-Saharan Africa (IDA total),DSS,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Sub-Saharan Africa (IDA total),DSS,Total factoring volume to GDP (%),GFDD.OI.18,
Sub-Saharan Africa (IDA total),DSS,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Sub-Saharan Africa (IDA total),DSS,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Sub-Saharan Africa (IDA total),DSS,Working capital financed by banks (%),GFDD.AI.35,
Afghanistan,AFG,5-bank asset concentration,GFDD.OI.06,77.36341
Afghanistan,AFG,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Afghanistan,AFG,Account used for business purposes (% age 15+),GFDD.AI.08,
Afghanistan,AFG,Account used to receive government payments (% age 15+),GFDD.AI.09,
Afghanistan,AFG,Account used to receive remittances (% age 15+),GFDD.AI.10,
Afghanistan,AFG,Account used to receive wages (% age 15+),GFDD.AI.11,
Afghanistan,AFG,"ATMs per 100,000 adults",GFDD.AI.25,
Afghanistan,AFG,"Bank accounts per 1,000 adults",GFDD.AI.01,
Afghanistan,AFG,"Bank branches per 100,000 adults",GFDD.AI.02,
Afghanistan,AFG,Bank capital to total assets (%),GFDD.SI.03,
Afghanistan,AFG,Bank concentration (%),GFDD.OI.01,58.74191
Afghanistan,AFG,Bank cost to income ratio (%),GFDD.EI.07,76.37101
Afghanistan,AFG,Bank credit to bank deposits (%),GFDD.SI.04,16.8307
Afghanistan,AFG,Bank deposits to GDP (%),GFDD.OI.02,17.64849
Afghanistan,AFG,Bank lending-deposit spread,GFDD.EI.02,
Afghanistan,AFG,Bank net interest margin (%),GFDD.EI.01,2.958292
Afghanistan,AFG,Bank noninterest income to total income (%),GFDD.EI.03,60.561
Afghanistan,AFG,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Afghanistan,AFG,Bank overhead costs to total assets (%),GFDD.EI.04,3.086726
Afghanistan,AFG,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Afghanistan,AFG,"Bank return on assets (%, after tax)",GFDD.EI.05,0.3557143
Afghanistan,AFG,"Bank return on assets (%, before tax)",GFDD.EI.09,0.4028356
Afghanistan,AFG,"Bank return on equity (%, after tax)",GFDD.EI.06,3.150429
Afghanistan,AFG,"Bank return on equity (%, before tax)",GFDD.EI.10,3.567765
Afghanistan,AFG,Bank Z-score,GFDD.SI.01,17.68296
Afghanistan,AFG,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Afghanistan,AFG,Central bank assets to GDP (%),GFDD.DI.06,0.1159692
Afghanistan,AFG,Checks used to make payments (% age 15+),GFDD.AI.19,
Afghanistan,AFG,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,
Afghanistan,AFG,Corporate bond average maturity (years),GFDD.DM.15,
Afghanistan,AFG,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Afghanistan,AFG,Credit card (% age 15+),GFDD.AI.20,
